title,srcurl
世界无烟日：聪明人是怎么戒烟的？,http://www.sohu.com/a/144893469_102256
发布 |《国际烟草控制政策评估项目（ITC项目）中国调查报告》,http://www.sohu.com/a/144994728_120967
我是同性恋，我还活着。,http://www.sohu.com/a/144974514_99892808
乳腺癌术后放疗，你不可不直面这 3 个问题,http://www.sohu.com/a/144953318_564028
中国人吃出来的胖、肿、高血压，多半是因为它！你得防着点丨女子力科学社,http://www.sohu.com/a/144924081_557099
妊娠期恶心呕吐是怎么回事？,http://www.sohu.com/a/144905337_196455
姓关的！你为何总是为难女人......,http://www.sohu.com/a/144915658_502689
只要吸烟，不论多少，都意味着寿命缩短,http://www.sohu.com/a/144954130_99891431
汪吉梅：关口前移，新生儿疾病管理重点在产房！,http://www.sohu.com/a/145262068_377327
狐大医 | 奥巴马夫人校园饮食计划为何被叫停？,http://www.sohu.com/a/144849499_104952
蘑菇是干的好还是鲜的好？关于蘑菇营养的几个问题,http://www.sohu.com/a/144963610_296504
微专题｜掐灭手中香烟，开始健康生活,http://www.sohu.com/a/145020965_451211
守护天使，我们同在！,http://www.sohu.com/a/145241583_377328
咖啡不仅好喝，还能降低肝癌风险！,http://www.sohu.com/a/144935677_183834
为什么有的人吸烟一辈子却没得肺癌？,http://www.sohu.com/a/144937315_377332
张凤楼：医改要成功 分级诊疗必须先行,http://www.sohu.com/a/145086139_139908
收藏 | 想减肥瘦身吗？吃全谷物相当于健走30分钟！减肥全谷物大甄选,http://www.sohu.com/a/144905368_113735
【你问我答•栏目】这些有可能是炎症性肠病的肠外表现？,http://www.sohu.com/a/144944794_685378
要腿，还是要烟？,http://www.sohu.com/a/144814862_375955
牛奶蛋白过敏，请您关注！,http://www.sohu.com/a/144989945_100728
引以为戒！患者不喜欢医务人员说的15句话,http://www.sohu.com/a/144968215_456062
抽筋和缺钙能划等号吗？,http://www.sohu.com/a/144836987_240207
盛夏饮桑葚，养阴又补血,http://www.sohu.com/a/144936592_162422
大医精诚 从容面对衰老死亡,http://www.sohu.com/a/144980438_264916
【盘点】最新糖尿病指导文件大汇总，附专家解读,http://www.sohu.com/a/144843865_456026
狐大医 | 你需要做一次防癌体检吗？,http://www.sohu.com/a/144843488_104952
看唇色，知健康？嘴唇颜色和健康的两种关系,http://www.sohu.com/a/144963821_296504
李大金：“高大上”的生殖免疫研究如何更好地服务临床？,http://www.sohu.com/a/145262043_377327
夏日4道“补水汤”，送给不爱喝白开水的你,http://www.sohu.com/a/144907098_115208
这样陪宝宝半小时，胜过一整天！,http://www.sohu.com/a/144963787_374894
